"name","up.votes","date","n.comments","date.w","comments.share","votes.share","max.daily.comment.share","max.daily.votes.share","days.in.week"
"CANU",44,2014-06-27,14,2014-06-22,0.0657276995305164,0.0435212660731949,0.0938967136150235,0.171117705242334,7
"Very Goods",37,2014-06-27,12,2014-06-22,0.0563380281690141,0.0365974282888229,0.0938967136150235,0.171117705242334,7
"Minimal Wikipedia",33,2014-06-27,14,2014-06-22,0.0657276995305164,0.0326409495548961,0.0938967136150235,0.171117705242334,7
"Chiching",31,2014-06-27,8,2014-06-22,0.0375586854460094,0.0306627101879327,0.0938967136150235,0.171117705242334,7
"Talky",28,2014-06-27,12,2014-06-22,0.0563380281690141,0.0276953511374876,0.0938967136150235,0.171117705242334,7
"Instabridge",22,2014-06-27,2,2014-06-22,0.00938967136150235,0.0217606330365974,0.0938967136150235,0.171117705242334,7
"Mango",36,2014-06-27,5,2014-06-22,0.0234741784037559,0.0356083086053412,0.0938967136150235,0.171117705242334,7
"PocketScan",22,2014-06-27,2,2014-06-22,0.00938967136150235,0.0217606330365974,0.0938967136150235,0.171117705242334,7
"Cube",20,2014-06-27,2,2014-06-22,0.00938967136150235,0.019782393669634,0.0938967136150235,0.171117705242334,7
"Nature Box",18,2014-06-27,9,2014-06-22,0.0422535211267606,0.0178041543026706,0.0938967136150235,0.171117705242334,7
"Codeable",17,2014-06-27,3,2014-06-22,0.0140845070422535,0.0168150346191889,0.0938967136150235,0.171117705242334,7
"Animoog",17,2014-06-27,3,2014-06-22,0.0140845070422535,0.0168150346191889,0.0938967136150235,0.171117705242334,7
"Spinlister",15,2014-06-27,0,2014-06-22,0,0.0148367952522255,0.0938967136150235,0.171117705242334,7
"Referrral",16,2014-06-27,8,2014-06-22,0.0375586854460094,0.0158259149357072,0.0938967136150235,0.171117705242334,7
"AppsFlyer",16,2014-06-27,0,2014-06-22,0,0.0158259149357072,0.0938967136150235,0.171117705242334,7
"Bitstamped",16,2014-06-27,3,2014-06-22,0.0140845070422535,0.0158259149357072,0.0938967136150235,0.171117705242334,7
"Jelly Note",13,2014-06-27,3,2014-06-22,0.0140845070422535,0.0128585558852621,0.0938967136150235,0.171117705242334,7
"Meh",12,2014-06-27,6,2014-06-22,0.028169014084507,0.0118694362017804,0.0938967136150235,0.171117705242334,7
"CoinFeed",13,2014-06-27,5,2014-06-22,0.0234741784037559,0.0128585558852621,0.0938967136150235,0.171117705242334,7
"Gulp",11,2014-06-27,1,2014-06-22,0.00469483568075117,0.0108803165182987,0.0938967136150235,0.171117705242334,7
"Intuit PayByCoin",9,2014-06-27,0,2014-06-22,0,0.00890207715133531,0.0938967136150235,0.171117705242334,7
"Berri",9,2014-06-27,5,2014-06-22,0.0234741784037559,0.00890207715133531,0.0938967136150235,0.171117705242334,7
"University Niche",8,2014-06-27,1,2014-06-22,0.00469483568075117,0.00791295746785361,0.0938967136150235,0.171117705242334,7
"Ajenti",8,2014-06-27,0,2014-06-22,0,0.00791295746785361,0.0938967136150235,0.171117705242334,7
"Cloud to Butt Plus",7,2014-06-27,1,2014-06-22,0.00469483568075117,0.00692383778437191,0.0938967136150235,0.171117705242334,7
"Social Bro",7,2014-06-27,1,2014-06-22,0.00469483568075117,0.00692383778437191,0.0938967136150235,0.171117705242334,7
"My Repp",7,2014-06-27,4,2014-06-22,0.0187793427230047,0.00692383778437191,0.0938967136150235,0.171117705242334,7
"Cell Breaker",6,2014-06-27,2,2014-06-22,0.00938967136150235,0.00593471810089021,0.0938967136150235,0.171117705242334,7
"Stick in a Box",6,2014-06-27,4,2014-06-22,0.0187793427230047,0.00593471810089021,0.0938967136150235,0.171117705242334,7
"CreateTrips",5,2014-06-27,0,2014-06-22,0,0.00494559841740851,0.0938967136150235,0.171117705242334,7
"Weft",4,2014-06-27,1,2014-06-22,0.00469483568075117,0.0039564787339268,0.0938967136150235,0.171117705242334,7
"Strida",4,2014-06-27,1,2014-06-22,0.00469483568075117,0.0039564787339268,0.0938967136150235,0.171117705242334,7
"Bower",4,2014-06-27,0,2014-06-22,0,0.0039564787339268,0.0938967136150235,0.171117705242334,7
"SkyDrop",3,2014-06-27,0,2014-06-22,0,0.0029673590504451,0.0938967136150235,0.171117705242334,7
"Opera Mini 8 (iOS)",3,2014-06-27,1,2014-06-22,0.00469483568075117,0.0029673590504451,0.0938967136150235,0.171117705242334,7
"NomadClip",3,2014-06-27,1,2014-06-22,0.00469483568075117,0.0029673590504451,0.0938967136150235,0.171117705242334,7
"SportLobster",2,2014-06-27,1,2014-06-22,0.00469483568075117,0.0019782393669634,0.0938967136150235,0.171117705242334,7
"Trapper Keeper iPad case",1,2014-06-27,1,2014-06-22,0.00469483568075117,0.000989119683481701,0.0938967136150235,0.171117705242334,7
"Scoutmob Weddings",1,2014-06-27,2,2014-06-22,0.00938967136150235,0.000989119683481701,0.0938967136150235,0.171117705242334,7
"SoundCloud iOS",137,2014-06-26,21,2014-06-22,0.0766423357664234,0.132623426911907,0.142335766423358,0.132623426911907,7
"Moment",114,2014-06-26,35,2014-06-22,0.127737226277372,0.110358180058083,0.142335766423358,0.132623426911907,7
"Product Hunt Statistics",112,2014-06-26,23,2014-06-22,0.0839416058394161,0.108422071636012,0.142335766423358,0.132623426911907,7
"SHADOW (alpha)",32,2014-06-26,39,2014-06-22,0.142335766423358,0.0309777347531462,0.142335766423358,0.132623426911907,7
"Peeky",45,2014-06-26,12,2014-06-22,0.0437956204379562,0.0435624394966118,0.142335766423358,0.132623426911907,7
"Hashtack",43,2014-06-26,17,2014-06-22,0.062043795620438,0.0416263310745402,0.142335766423358,0.132623426911907,7
"Crowdvitae",40,2014-06-26,3,2014-06-22,0.0109489051094891,0.0387221684414327,0.142335766423358,0.132623426911907,7
"Moaxis",37,2014-06-26,15,2014-06-22,0.0547445255474453,0.0358180058083253,0.142335766423358,0.132623426911907,7
"PitchXO",36,2014-06-26,12,2014-06-22,0.0437956204379562,0.0348499515972895,0.142335766423358,0.132623426911907,7
"BeamIt (Cooliris)",30,2014-06-26,6,2014-06-22,0.0218978102189781,0.0290416263310745,0.142335766423358,0.132623426911907,7
"SpareSquare",42,2014-06-26,12,2014-06-22,0.0437956204379562,0.0406582768635044,0.142335766423358,0.132623426911907,7
"Movable Ink",43,2014-06-26,2,2014-06-22,0.0072992700729927,0.0416263310745402,0.142335766423358,0.132623426911907,7
"LOCK8 smart bike lock",27,2014-06-26,5,2014-06-22,0.0182481751824818,0.0261374636979671,0.142335766423358,0.132623426911907,7
"Capsule.fm",26,2014-06-26,2,2014-06-22,0.0072992700729927,0.0251694094869313,0.142335766423358,0.132623426911907,7
"LOVEThESIGN",46,2014-06-26,3,2014-06-22,0.0109489051094891,0.0445304937076476,0.142335766423358,0.132623426911907,7
"ProfileGurus",19,2014-06-26,13,2014-06-22,0.0474452554744526,0.0183930300096805,0.142335766423358,0.132623426911907,7
"Exactly",19,2014-06-26,4,2014-06-22,0.0145985401459854,0.0183930300096805,0.142335766423358,0.132623426911907,7
"Uber Wedding",14,2014-06-26,8,2014-06-22,0.0291970802919708,0.0135527589545015,0.142335766423358,0.132623426911907,7
"Shutter",13,2014-06-26,4,2014-06-22,0.0145985401459854,0.0125847047434656,0.142335766423358,0.132623426911907,7
"Blleep",12,2014-06-26,3,2014-06-22,0.0109489051094891,0.0116166505324298,0.142335766423358,0.132623426911907,7
"Sample",11,2014-06-26,1,2014-06-22,0.00364963503649635,0.010648596321394,0.142335766423358,0.132623426911907,7
"Art Rank",11,2014-06-26,2,2014-06-22,0.0072992700729927,0.010648596321394,0.142335766423358,0.132623426911907,7
"Lucent",10,2014-06-26,3,2014-06-22,0.0109489051094891,0.00968054211035818,0.142335766423358,0.132623426911907,7
"trending.fm",9,2014-06-26,2,2014-06-22,0.0072992700729927,0.00871248789932236,0.142335766423358,0.132623426911907,7
"Android Auto",9,2014-06-26,1,2014-06-22,0.00364963503649635,0.00871248789932236,0.142335766423358,0.132623426911907,7
"Infusionsoft",9,2014-06-26,0,2014-06-22,0,0.00871248789932236,0.142335766423358,0.132623426911907,7
"TimeCapsule",8,2014-06-26,4,2014-06-22,0.0145985401459854,0.00774443368828654,0.142335766423358,0.132623426911907,7
"Stack (by HypeMachine)",8,2014-06-26,3,2014-06-22,0.0109489051094891,0.00774443368828654,0.142335766423358,0.132623426911907,7
"Android L Preview",8,2014-06-26,0,2014-06-22,0,0.00774443368828654,0.142335766423358,0.132623426911907,7
"SplatterTec Shirt",8,2014-06-26,0,2014-06-22,0,0.00774443368828654,0.142335766423358,0.132623426911907,7
"MindRider",8,2014-06-26,0,2014-06-22,0,0.00774443368828654,0.142335766423358,0.132623426911907,7
"Loveseat",7,2014-06-26,2,2014-06-22,0.0072992700729927,0.00677637947725073,0.142335766423358,0.132623426911907,7
"Plow Me",6,2014-06-26,3,2014-06-22,0.0109489051094891,0.00580832526621491,0.142335766423358,0.132623426911907,7
"Range Oven Intelligence",6,2014-06-26,1,2014-06-22,0.00364963503649635,0.00580832526621491,0.142335766423358,0.132623426911907,7
"Tipcast",6,2014-06-26,2,2014-06-22,0.0072992700729927,0.00580832526621491,0.142335766423358,0.132623426911907,7
"Lumoplay",5,2014-06-26,1,2014-06-22,0.00364963503649635,0.00484027105517909,0.142335766423358,0.132623426911907,7
"DV8 Golf Clubs",5,2014-06-26,1,2014-06-22,0.00364963503649635,0.00484027105517909,0.142335766423358,0.132623426911907,7
"Brandseen",4,2014-06-26,2,2014-06-22,0.0072992700729927,0.00387221684414327,0.142335766423358,0.132623426911907,7
"Marinara Timer",2,2014-06-26,0,2014-06-22,0,0.00193610842207164,0.142335766423358,0.132623426911907,7
"TextBelt",2,2014-06-26,1,2014-06-22,0.00364963503649635,0.00193610842207164,0.142335766423358,0.132623426911907,7
"The PowerPot",1,2014-06-26,0,2014-06-22,0,0.000968054211035818,0.142335766423358,0.132623426911907,7
"PureChat",1,2014-06-26,3,2014-06-22,0.0109489051094891,0.000968054211035818,0.142335766423358,0.132623426911907,7
"Pill-Fill",1,2014-06-26,1,2014-06-22,0.00364963503649635,0.000968054211035818,0.142335766423358,0.132623426911907,7
"Caseboard",1,2014-06-26,2,2014-06-22,0.0072992700729927,0.000968054211035818,0.142335766423358,0.132623426911907,7
"Product Hunt Alert",168,2014-06-25,26,2014-06-22,0.11063829787234,0.125186289120715,0.11063829787234,0.125931445603577,7
"Front (now mobile)",169,2014-06-25,20,2014-06-22,0.0851063829787234,0.125931445603577,0.11063829787234,0.125931445603577,7
"Craft Coffee",145,2014-06-25,25,2014-06-22,0.106382978723404,0.108047690014903,0.11063829787234,0.125931445603577,7
"TrapCrunch",123,2014-06-25,9,2014-06-22,0.0382978723404255,0.0916542473919523,0.11063829787234,0.125931445603577,7
"NEED",75,2014-06-25,11,2014-06-22,0.0468085106382979,0.0558867362146051,0.11063829787234,0.125931445603577,7
"Gmail API",64,2014-06-25,6,2014-06-22,0.025531914893617,0.0476900149031297,0.11063829787234,0.125931445603577,7
"GoodRx",48,2014-06-25,15,2014-06-22,0.0638297872340425,0.0357675111773472,0.11063829787234,0.125931445603577,7
"Google Cardboard",44,2014-06-25,4,2014-06-22,0.0170212765957447,0.0327868852459016,0.11063829787234,0.125931445603577,7
"GoSquared",39,2014-06-25,4,2014-06-22,0.0170212765957447,0.0290611028315946,0.11063829787234,0.125931445603577,7
"Ordr.in",38,2014-06-25,4,2014-06-22,0.0170212765957447,0.0283159463487332,0.11063829787234,0.125931445603577,7
"Novi Security",29,2014-06-25,6,2014-06-22,0.025531914893617,0.0216095380029806,0.11063829787234,0.125931445603577,7
"Forget Me",24,2014-06-25,2,2014-06-22,0.00851063829787234,0.0178837555886736,0.11063829787234,0.125931445603577,7
"Android Wear",23,2014-06-25,2,2014-06-22,0.00851063829787234,0.0171385991058122,0.11063829787234,0.125931445603577,7
"Google Material Design",22,2014-06-25,0,2014-06-22,0,0.0163934426229508,0.11063829787234,0.125931445603577,7
"CrushingCo.de",20,2014-06-25,2,2014-06-22,0.00851063829787234,0.014903129657228,0.11063829787234,0.125931445603577,7
"Owler Mobile",18,2014-06-25,10,2014-06-22,0.0425531914893617,0.0134128166915052,0.11063829787234,0.125931445603577,7
"PowToon",43,2014-06-25,3,2014-06-22,0.0127659574468085,0.0320417287630402,0.11063829787234,0.125931445603577,7
"TinyCarrier",17,2014-06-25,7,2014-06-22,0.0297872340425532,0.0126676602086438,0.11063829787234,0.125931445603577,7
"Onarbor",15,2014-06-25,5,2014-06-22,0.0212765957446809,0.011177347242921,0.11063829787234,0.125931445603577,7
"RainLoop",15,2014-06-25,2,2014-06-22,0.00851063829787234,0.011177347242921,0.11063829787234,0.125931445603577,7
"Slyce",15,2014-06-25,0,2014-06-22,0,0.011177347242921,0.11063829787234,0.125931445603577,7
"Recurly",12,2014-06-25,0,2014-06-22,0,0.00894187779433681,0.11063829787234,0.125931445603577,7
"Pact Coffee",12,2014-06-25,1,2014-06-22,0.00425531914893617,0.00894187779433681,0.11063829787234,0.125931445603577,7
"Feedspot",11,2014-06-25,1,2014-06-22,0.00425531914893617,0.00819672131147541,0.11063829787234,0.125931445603577,7
"Eyegroove",10,2014-06-25,4,2014-06-22,0.0170212765957447,0.00745156482861401,0.11063829787234,0.125931445603577,7
"Victorious",9,2014-06-25,9,2014-06-22,0.0382978723404255,0.00670640834575261,0.11063829787234,0.125931445603577,7
"FlashSticks",9,2014-06-25,4,2014-06-22,0.0170212765957447,0.00670640834575261,0.11063829787234,0.125931445603577,7
"QABounty",9,2014-06-25,7,2014-06-22,0.0297872340425532,0.00670640834575261,0.11063829787234,0.125931445603577,7
"Nutmeg",9,2014-06-25,5,2014-06-22,0.0212765957446809,0.00670640834575261,0.11063829787234,0.125931445603577,7
"Google Drive for Work",8,2014-06-25,1,2014-06-22,0.00425531914893617,0.00596125186289121,0.11063829787234,0.125931445603577,7
"Plansify",8,2014-06-25,1,2014-06-22,0.00425531914893617,0.00596125186289121,0.11063829787234,0.125931445603577,7
"Bitium",8,2014-06-25,2,2014-06-22,0.00851063829787234,0.00596125186289121,0.11063829787234,0.125931445603577,7
"Udacity (Android courses)",7,2014-06-25,0,2014-06-22,0,0.00521609538002981,0.11063829787234,0.125931445603577,7
"Powerbeats2",7,2014-06-25,2,2014-06-22,0.00851063829787234,0.00521609538002981,0.11063829787234,0.125931445603577,7
"Picplace",7,2014-06-25,3,2014-06-22,0.0127659574468085,0.00521609538002981,0.11063829787234,0.125931445603577,7
"X-Ray Search Engine",6,2014-06-25,4,2014-06-22,0.0170212765957447,0.00447093889716841,0.11063829787234,0.125931445603577,7
"Remind",6,2014-06-25,1,2014-06-22,0.00425531914893617,0.00447093889716841,0.11063829787234,0.125931445603577,7
"Ping MD",6,2014-06-25,0,2014-06-22,0,0.00447093889716841,0.11063829787234,0.125931445603577,7
"Grokky",6,2014-06-25,3,2014-06-22,0.0127659574468085,0.00447093889716841,0.11063829787234,0.125931445603577,7
"Soundhawk Scoop",6,2014-06-25,1,2014-06-22,0.00425531914893617,0.00447093889716841,0.11063829787234,0.125931445603577,7
"File Oven",5,2014-06-25,0,2014-06-22,0,0.003725782414307,0.11063829787234,0.125931445603577,7
"Slottd",5,2014-06-25,3,2014-06-22,0.0127659574468085,0.003725782414307,0.11063829787234,0.125931445603577,7
"Washlify",5,2014-06-25,7,2014-06-22,0.0297872340425532,0.003725782414307,0.11063829787234,0.125931445603577,7
"FolioShack",4,2014-06-25,1,2014-06-22,0.00425531914893617,0.0029806259314456,0.11063829787234,0.125931445603577,7
"Mango",3,2014-06-25,10,2014-06-22,0.0425531914893617,0.0022354694485842,0.11063829787234,0.125931445603577,7
"Resurva",3,2014-06-25,0,2014-06-22,0,0.0022354694485842,0.11063829787234,0.125931445603577,7
"My Bellhop",3,2014-06-25,2,2014-06-22,0.00851063829787234,0.0022354694485842,0.11063829787234,0.125931445603577,7
"Lattice ",3,2014-06-25,0,2014-06-22,0,0.0022354694485842,0.11063829787234,0.125931445603577,7
"searchcode",1,2014-06-25,0,2014-06-22,0,0.000745156482861401,0.11063829787234,0.125931445603577,7
"Works with Nest",146,2014-06-24,11,2014-06-22,0.0445344129554656,0.111026615969582,0.11336032388664,0.111026615969582,7
"Withings Activit̩",143,2014-06-24,27,2014-06-22,0.109311740890688,0.108745247148289,0.11336032388664,0.111026615969582,7
"Fatherly",124,2014-06-24,28,2014-06-22,0.11336032388664,0.0942965779467681,0.11336032388664,0.111026615969582,7
"Codeanywhere",113,2014-06-24,4,2014-06-22,0.0161943319838057,0.0859315589353612,0.11336032388664,0.111026615969582,7
"Framer Studio",67,2014-06-24,3,2014-06-22,0.0121457489878543,0.0509505703422053,0.11336032388664,0.111026615969582,7
"Checkr",65,2014-06-24,11,2014-06-22,0.0445344129554656,0.0494296577946768,0.11336032388664,0.111026615969582,7
"Do Nothing For 2 Minutes",65,2014-06-24,5,2014-06-22,0.0202429149797571,0.0494296577946768,0.11336032388664,0.111026615969582,7
"Made With Code",50,2014-06-24,27,2014-06-22,0.109311740890688,0.0380228136882129,0.11336032388664,0.111026615969582,7
"Move Loot (iOS app)",41,2014-06-24,12,2014-06-22,0.048582995951417,0.0311787072243346,0.11336032388664,0.111026615969582,7
"JSON to CSV ",40,2014-06-24,5,2014-06-22,0.0202429149797571,0.0304182509505703,0.11336032388664,0.111026615969582,7
"Meow",31,2014-06-24,5,2014-06-22,0.0202429149797571,0.023574144486692,0.11336032388664,0.111026615969582,7
"Tulip Retail",30,2014-06-24,3,2014-06-22,0.0121457489878543,0.0228136882129278,0.11336032388664,0.111026615969582,7
"daPulse",25,2014-06-24,1,2014-06-22,0.00404858299595142,0.0190114068441065,0.11336032388664,0.111026615969582,7
"smallpdf",22,2014-06-24,0,2014-06-22,0,0.0167300380228137,0.11336032388664,0.111026615969582,7
"Underground Cellar",22,2014-06-24,4,2014-06-22,0.0161943319838057,0.0167300380228137,0.11336032388664,0.111026615969582,7
"Mozilla WebIDE",23,2014-06-24,0,2014-06-22,0,0.0174904942965779,0.11336032388664,0.111026615969582,7
"Breathometer",22,2014-06-24,5,2014-06-22,0.0202429149797571,0.0167300380228137,0.11336032388664,0.111026615969582,7
"Moom",19,2014-06-24,6,2014-06-22,0.0242914979757085,0.0144486692015209,0.11336032388664,0.111026615969582,7
"Movies - Powered by Email",16,2014-06-24,14,2014-06-22,0.0566801619433198,0.0121673003802281,0.11336032388664,0.111026615969582,7
"jrnl",15,2014-06-24,2,2014-06-22,0.00809716599190283,0.0114068441064639,0.11336032388664,0.111026615969582,7
"Google Doodles",15,2014-06-24,1,2014-06-22,0.00404858299595142,0.0114068441064639,0.11336032388664,0.111026615969582,7
"Panic Button",14,2014-06-24,3,2014-06-22,0.0121457489878543,0.0106463878326996,0.11336032388664,0.111026615969582,7
"Cohort Visualizer",13,2014-06-24,2,2014-06-22,0.00809716599190283,0.00988593155893536,0.11336032388664,0.111026615969582,7
"Toro Metrics",11,2014-06-24,7,2014-06-22,0.0283400809716599,0.00836501901140684,0.11336032388664,0.111026615969582,7
"Good Notes",12,2014-06-24,3,2014-06-22,0.0121457489878543,0.0091254752851711,0.11336032388664,0.111026615969582,7
"Facebook Graffiti",12,2014-06-24,6,2014-06-22,0.0242914979757085,0.0091254752851711,0.11336032388664,0.111026615969582,7
"Black Tie Font",11,2014-06-24,0,2014-06-22,0,0.00836501901140684,0.11336032388664,0.111026615969582,7
"Youniverse",11,2014-06-24,5,2014-06-22,0.0202429149797571,0.00836501901140684,0.11336032388664,0.111026615969582,7
"Guidecentral",10,2014-06-24,4,2014-06-22,0.0161943319838057,0.00760456273764259,0.11336032388664,0.111026615969582,7
"Everything.me",8,2014-06-24,6,2014-06-22,0.0242914979757085,0.00608365019011407,0.11336032388664,0.111026615969582,7
"Warby Parker Uncrate X1",8,2014-06-24,2,2014-06-22,0.00809716599190283,0.00608365019011407,0.11336032388664,0.111026615969582,7
"Tower",25,2014-06-24,5,2014-06-22,0.0202429149797571,0.0190114068441065,0.11336032388664,0.111026615969582,7
"BookMe",7,2014-06-24,5,2014-06-22,0.0202429149797571,0.00532319391634981,0.11336032388664,0.111026615969582,7
"Wolfram Cloud",7,2014-06-24,1,2014-06-22,0.00404858299595142,0.00532319391634981,0.11336032388664,0.111026615969582,7
"Endless TV",19,2014-06-24,1,2014-06-22,0.00404858299595142,0.0144486692015209,0.11336032388664,0.111026615969582,7
"SigFig",6,2014-06-24,3,2014-06-22,0.0121457489878543,0.00456273764258555,0.11336032388664,0.111026615969582,7
"Just Add Content",6,2014-06-24,3,2014-06-22,0.0121457489878543,0.00456273764258555,0.11336032388664,0.111026615969582,7
"Heirlume",6,2014-06-24,5,2014-06-22,0.0202429149797571,0.00456273764258555,0.11336032388664,0.111026615969582,7
